Date,Open,High,Low,Close,Adj Close,Volume
2023-01-13,60.900002,61.200001,60.599998,60.599998,57.607407,30500
2023-01-16,60.700001,61.099998,60.5,60.599998,57.607407,61021
2023-01-17,60.799999,61.0,60.799999,60.900002,57.892597,25010
2023-01-30,61.5,61.5,60.900002,61.200001,58.17778,70016
2023-01-31,61.200001,61.299999,61.200001,61.200001,58.17778,27000
2023-02-01,61.0,61.0,60.799999,60.900002,57.892597,39000
2023-02-02,61.299999,61.599998,60.700001,61.200001,58.17778,164021
2023-02-03,61.099998,61.599998,60.900002,61.599998,58.558025,46000
2023-02-06,61.099998,61.700001,60.299999,60.700001,57.702473,187000
2023-02-07,60.700001,61.099998,60.299999,61.099998,58.082718,65070
2023-02-08,61.099998,61.599998,60.900002,61.599998,58.558025,42130
2023-02-09,61.299999,61.599998,60.799999,61.599998,58.558025,40000
2023-02-10,61.5,61.5,61.0,61.5,58.462963,29000
2023-02-13,61.099998,61.099998,60.599998,61.0,57.987656,60000
2023-02-14,61.0,61.5,61.0,61.099998,58.082718,48000
2023-02-15,61.099998,61.400002,61.0,61.200001,58.17778,90060
2023-02-16,61.400002,61.799999,61.200001,61.599998,58.558025,81000
2023-02-17,61.700001,62.200001,61.700001,62.200001,59.128399,81125
2023-02-20,62.900002,66.699997,62.900002,65.199997,61.980247,588571
2023-02-21,65.400002,65.800003,64.599998,65.199997,61.980247,189000
2023-02-22,64.900002,64.900002,63.599998,64.900002,61.695065,175203
2023-02-23,65.199997,66.0,64.699997,65.400002,62.170372,411181
2023-02-24,65.800003,65.800003,64.900002,65.300003,62.075314,189000
2023-03-01,65.0,65.5,65.0,65.400002,62.170372,204290
2023-03-02,65.5,65.599998,65.099998,65.599998,62.360493,94000
2023-03-03,64.800003,65.5,64.0,65.199997,61.980247,255000
2023-03-06,65.800003,65.800003,65.300003,65.400002,62.170372,252000
2023-03-07,65.5,66.400002,65.400002,66.300003,63.025932,190030
2023-03-08,66.599998,67.099998,65.900002,67.0,63.69136,210000
2023-03-09,67.0,67.400002,66.599998,67.300003,63.976547,189000
2023-03-10,67.199997,67.199997,66.599998,66.800003,63.50124,166000
2023-03-13,66.800003,66.800003,65.199997,66.400002,63.120991,159000
2023-03-14,66.900002,69.0,66.599998,68.199997,64.8321,382005
2023-03-15,68.699997,68.900002,67.699997,67.900002,64.546921,132000
2023-03-16,67.5,68.0,66.199997,68.0,64.641975,128000
2023-03-17,68.199997,69.199997,68.099998,68.800003,65.402473,162000
2023-03-20,68.800003,70.0,68.5,70.0,66.543213,244014
