Date,Open,High,Low,Close,Adj Close,Volume
2023-01-13,11.95,12.0,11.7,11.75,11.596906,1209000
2023-01-16,11.75,11.75,11.6,11.6,11.44886,751000
2023-01-17,11.8,11.8,11.55,11.55,11.399511,790006
2023-01-30,11.7,11.85,11.65,11.85,11.695602,979514
2023-01-31,11.85,12.05,11.7,12.05,11.892997,1027051
2023-02-01,11.9,12.15,11.9,12.05,11.892997,1270567
2023-02-02,12.1,12.45,12.1,12.4,12.238436,2051255
2023-02-03,12.5,12.5,12.25,12.4,12.238436,1353005
2023-02-06,12.4,12.45,12.3,12.3,12.139739,933238
2023-02-07,12.35,12.45,12.3,12.35,12.189088,762063
2023-02-08,12.45,12.75,12.35,12.45,12.287785,3743003
2023-02-09,12.45,12.55,12.25,12.25,12.09039,1548002
2023-02-10,12.5,12.9,12.5,12.7,12.534527,4984502
2023-02-13,12.75,13.1,12.6,12.9,12.731921,6884177
2023-02-14,13.0,13.15,12.8,12.8,12.633224,6332203
2023-02-15,12.8,12.85,12.5,12.55,12.386482,2240003
2023-02-16,12.6,12.85,12.55,12.75,12.583876,1448303
2023-02-17,12.75,12.85,12.65,12.8,12.633224,899001
2023-02-20,12.85,12.95,12.6,12.8,12.633224,2450283
2023-02-21,12.9,13.0,12.8,12.85,12.682573,1132402
2023-02-22,12.8,12.8,12.55,12.7,12.534527,1461002
2023-02-23,12.75,12.85,12.65,12.75,12.583876,1426602
2023-02-24,12.8,12.85,12.6,12.6,12.435831,1104157
2023-03-01,12.6,12.65,12.45,12.5,12.337133,935005
2023-03-02,12.6,12.6,12.4,12.45,12.287785,1033053
2023-03-03,12.55,12.7,12.55,12.65,12.485179,1098536
2023-03-06,12.75,12.95,12.7,12.9,12.731921,2576545
2023-03-07,13.0,13.35,13.0,13.15,12.978663,11443566
2023-03-08,13.0,13.1,12.8,13.05,12.879968,2686205
2023-03-09,13.2,13.2,12.8,12.85,12.682573,1913008
2023-03-10,12.75,12.75,12.5,12.6,12.435831,1886001
2023-03-13,12.4,12.45,12.15,12.3,12.139739,1693052
2023-03-14,12.3,12.4,12.25,12.3,12.139739,719551
2023-03-15,12.45,12.45,12.25,12.25,12.09039,911163
2023-03-16,12.15,12.25,11.85,11.95,11.794299,1762030
2023-03-17,12.05,12.15,12.0,12.1,11.942346,689020
2023-03-20,12.2,12.2,11.9,12.15,11.991693,953029
2023-03-21,12.3,12.35,12.15,12.3,12.139739,878172
2023-03-22,12.45,12.45,12.3,12.35,12.189088,912584
2023-03-23,12.3,12.45,12.3,12.35,12.189088,891924
2023-03-24,12.45,12.6,12.35,12.4,12.238436,1102187
2023-03-27,12.5,12.65,12.45,12.45,12.287785,1345198
2023-03-28,12.6,12.6,12.3,12.35,12.189088,1108207
2023-03-29,12.35,12.45,12.2,12.25,12.09039,869021
2023-03-30,12.3,12.35,12.0,12.2,12.041042,921003
2023-03-31,12.25,12.35,12.25,12.25,12.09039,587293
2023-04-06,12.35,12.35,12.15,12.25,12.09039,510221
2023-04-07,12.3,12.35,12.15,12.15,11.991693,746015
2023-04-10,12.25,12.3,12.15,12.25,12.09039,531127
2023-04-11,12.25,12.5,12.25,12.5,12.337133,922670
2023-04-12,12.6,12.85,12.6,12.75,12.583876,2263530
2023-04-13,12.8,13.0,12.65,12.85,12.682573,3256204
2023-04-14,12.9,13.05,12.75,12.8,12.633224,1598616
2023-04-17,12.85,13.05,12.8,13.0,12.830619,2163017
2023-04-18,13.1,13.25,13.0,13.0,12.830619,2901134
2023-04-19,13.15,13.6,13.1,13.25,13.077361,4980594
2023-04-20,13.35,13.4,12.85,12.85,12.682573,3518002
2023-04-21,12.95,13.15,12.5,12.6,12.435831,2093701
2023-04-24,12.6,12.75,12.55,12.65,12.485179,802012
2023-04-25,12.8,12.8,12.3,12.3,12.139739,1501232
2023-04-26,12.35,12.45,12.25,12.4,12.238436,829010
2023-04-27,12.4,12.5,12.25,12.35,12.189088,558001
2023-04-28,12.5,12.9,12.5,12.65,12.485179,1606002
2023-05-02,12.75,12.95,12.7,12.85,12.682573,1020019
2023-05-03,12.75,12.9,12.65,12.7,12.534527,750002
2023-05-04,12.8,12.85,12.7,12.8,12.633224,545003
2023-05-05,12.8,12.85,12.65,12.75,12.583876,689118
2023-05-08,12.85,12.85,12.7,12.7,12.534527,535301
2023-05-09,12.7,12.75,12.35,12.35,12.189088,1049139
2023-05-10,12.35,12.4,12.2,12.25,12.09039,861004
2023-05-11,12.25,12.25,11.85,11.95,11.794299,2175099
2023-05-12,11.95,12.1,11.8,12.05,11.892997,871350
2023-05-15,12.0,12.0,11.8,11.85,11.695602,869040
2023-05-16,11.95,12.05,11.9,11.95,11.794299,535512
2023-05-17,11.95,12.2,11.95,12.1,11.942346,812136
2023-05-18,12.2,12.25,12.05,12.1,11.942346,619000
2023-05-19,12.2,12.2,12.05,12.15,11.991693,902002
2023-05-22,12.1,12.2,12.1,12.15,11.991693,430123
2023-05-23,12.2,12.45,12.15,12.4,12.238436,1499008
