Date,Open,High,Low,Close,Adj Close,Volume
2022-12-21,117.0,118.0,114.5,117.0,112.497375,11772556
2022-12-22,117.5,119.5,117.0,117.5,112.978134,10593644
2022-12-23,116.0,119.5,115.5,119.5,114.901161,2507594
2022-12-26,119.5,120.0,118.0,119.0,114.42041,1296316
2022-12-27,119.5,120.0,117.0,118.0,113.458893,2357971
2022-12-28,116.5,118.5,116.5,118.0,113.458893,1828151
2022-12-29,117.0,121.0,116.5,120.0,115.38192,3097993
2022-12-30,120.5,121.5,119.0,119.5,114.901161,2303147
2023-01-03,119.0,122.5,119.0,122.5,117.785713,1688380
2023-01-04,122.5,122.5,121.0,122.0,117.304955,1214832
2023-01-05,123.0,124.0,122.5,123.5,118.747231,2223376
2023-01-06,123.5,124.5,123.0,124.0,119.227989,915155
2023-01-09,125.0,126.0,124.5,126.0,121.151016,2305489
2023-01-10,125.5,126.5,124.5,126.5,121.631775,2023221
2023-01-11,127.0,127.0,125.0,125.5,120.670258,1301508
2023-01-12,125.5,126.5,124.5,125.5,120.670258,1209358
2023-01-13,126.0,127.0,125.0,125.5,120.670258,2053567
2023-01-16,126.0,127.5,124.5,125.5,120.670258,2162267
2023-01-17,126.0,128.5,125.0,127.5,122.593292,2867750
2023-01-30,130.0,133.5,130.0,133.0,127.88163,5311964
2023-01-31,132.0,134.5,129.0,131.0,125.958595,4824774
2023-02-01,131.5,134.5,130.0,134.0,128.84314,4106102
2023-02-02,134.0,134.0,131.5,133.0,127.88163,2807863
2023-02-03,132.0,134.0,131.5,132.0,126.920113,2079523
2023-02-06,131.5,135.0,131.5,132.5,127.400871,2646467
2023-02-07,132.5,134.5,131.5,134.0,128.84314,2392375
2023-02-08,134.5,135.0,132.5,132.5,127.400871,2727199
2023-02-09,132.5,133.5,131.5,132.0,126.920113,2105166
2023-02-10,131.0,131.5,128.5,128.5,123.55481,3500997
2023-02-13,128.5,132.0,128.5,131.0,125.958595,2878796
2023-02-14,131.5,133.5,131.0,133.0,127.88163,1499275
2023-02-15,133.5,134.5,130.5,131.0,125.958595,1706198
2023-02-16,132.0,136.0,132.0,135.5,130.285416,3048758
2023-02-17,135.0,136.0,133.0,135.0,129.804657,1861591
2023-02-20,135.0,136.0,134.0,134.5,129.323898,754447
2023-02-21,135.0,135.5,134.5,135.0,129.804657,627891
2023-02-22,133.5,137.5,133.0,136.5,131.246933,2844510
2023-02-23,140.0,145.0,139.5,141.5,136.05452,7680676
2023-02-24,143.0,144.0,136.5,137.0,131.727692,5850051
2023-03-01,136.5,140.0,135.0,139.0,133.650726,2974173
2023-03-02,140.0,140.5,136.0,139.0,133.650726,3877492
2023-03-03,140.0,140.5,138.5,139.5,134.131485,978547
2023-03-06,141.5,141.5,139.0,140.0,134.612244,1800070
2023-03-07,139.5,141.5,139.5,141.0,135.573761,1401231
2023-03-08,139.5,140.5,138.0,139.5,134.131485,2237880
2023-03-09,139.5,140.5,138.5,139.0,133.650726,1371769
2023-03-10,137.5,138.0,134.5,137.0,131.727692,4053690
2023-03-13,136.5,140.5,135.5,138.0,132.689209,4626747
2023-03-14,137.0,140.0,134.0,136.5,131.246933,4585885
2023-03-15,136.5,140.0,135.5,139.0,133.650726,2930350
2023-03-16,141.0,144.0,140.0,142.5,137.016037,7993636
2023-03-17,144.5,145.0,139.0,145.0,139.41983,6311560
2023-03-20,143.5,144.0,139.5,140.5,135.093002,3711322
2023-03-21,141.5,142.0,139.5,140.0,134.612244,1424846
2023-03-22,141.0,144.5,141.0,144.5,138.939072,3045491
2023-03-23,143.0,144.5,142.5,144.0,138.458313,966806
2023-03-24,143.5,144.0,141.5,144.0,138.458313,2496018
2023-03-27,144.0,144.0,142.0,143.5,137.977554,1170570
2023-03-28,143.5,143.5,141.5,142.5,137.016037,1232844
2023-03-29,142.0,143.5,141.5,143.0,137.496796,1849070
2023-03-30,145.5,147.0,142.5,143.5,137.977554,3930683
2023-03-31,144.0,144.5,142.5,144.0,138.458313,2959306
2023-04-06,144.0,145.0,142.0,145.0,139.41983,1519810
2023-04-07,145.0,145.0,143.0,144.0,138.458313,831402
2023-04-10,144.0,146.0,143.5,146.0,140.381332,1655432
2023-04-11,146.5,146.5,144.5,146.5,140.862091,1613559
2023-04-12,147.0,147.0,145.0,146.5,140.862091,2084465
2023-04-13,146.0,146.0,145.0,146.0,140.381332,1538703
2023-04-14,146.0,147.5,145.0,147.0,141.34285,2153356
2023-04-17,146.0,147.5,145.5,147.5,141.823608,1025525
2023-04-18,147.5,148.0,146.0,147.5,141.823608,1817643
2023-04-19,147.5,147.5,145.0,146.5,140.862091,1644673
2023-04-20,145.5,146.5,144.0,145.0,139.41983,1219921
2023-04-21,145.0,146.0,143.5,144.0,138.458313,1504213
2023-04-24,144.5,146.0,142.5,143.0,137.496796,1123685
2023-04-25,144.0,144.5,139.0,141.0,135.573761,2696842
2023-04-26,141.5,143.5,140.5,143.0,137.496796,1919521
2023-04-27,144.0,145.5,142.5,145.0,139.41983,1567714
2023-04-28,146.0,146.5,144.5,145.5,139.900574,1465289
2023-05-02,145.0,147.0,141.0,143.0,137.496796,3265090
2023-05-03,143.5,146.0,141.5,144.0,138.458313,2998598
2023-05-04,144.0,146.5,142.5,145.5,139.900574,3633944
2023-05-05,145.5,145.5,142.0,142.5,137.016037,3170140
2023-05-08,143.5,144.0,142.5,144.0,138.458313,1693557
2023-05-09,144.0,146.0,143.5,146.0,140.381332,2304652
2023-05-10,145.0,145.5,143.0,145.0,139.41983,1766932
2023-05-11,145.0,146.5,144.0,146.5,140.862091,2171724
