Date,Open,High,Low,Close,Adj Close,Volume
2023-01-13,11.5,11.55,11.45,11.55,11.421666,30330
2023-01-16,11.45,11.45,11.2,11.3,11.174444,56130
2023-01-17,11.45,11.45,11.25,11.25,11.125,22100
2023-01-30,11.2,11.35,11.2,11.25,11.125,69100
2023-01-31,11.3,11.45,11.3,11.4,11.273333,44000
2023-02-01,11.5,11.5,11.3,11.3,11.174444,102050
2023-02-02,11.35,11.65,11.35,11.6,11.471111,130000
2023-02-03,11.65,11.65,11.45,11.6,11.471111,68149
2023-02-06,11.6,11.65,11.5,11.6,11.471111,45000
2023-02-07,11.55,11.7,11.55,11.7,11.57,247000
2023-02-08,11.75,11.8,11.6,11.75,11.619444,182050
2023-02-09,11.75,11.85,11.65,11.8,11.668889,177020
2023-02-10,11.7,11.85,11.6,11.75,11.619444,249000
2023-02-13,11.75,11.85,11.6,11.7,11.57,139000
2023-02-14,11.8,11.8,11.65,11.8,11.668889,116000
2023-02-15,11.75,11.8,11.6,11.75,11.619444,71000
2023-02-16,11.7,11.8,11.45,11.75,11.619444,249000
2023-02-17,11.7,11.75,11.6,11.75,11.619444,104000
2023-02-20,11.8,11.8,11.65,11.75,11.619444,253097
2023-02-21,11.75,11.95,11.75,11.9,11.767777,191000
2023-02-22,11.85,11.95,11.8,11.95,11.817222,40169
2023-02-23,11.85,12.0,11.8,12.0,11.866667,182000
2023-02-24,12.1,12.1,11.8,11.95,11.817222,319120
2023-03-01,11.9,11.95,11.75,11.9,11.767777,111000
2023-03-02,11.8,11.95,11.8,11.9,11.767777,120000
2023-03-03,11.95,11.95,11.8,11.9,11.767777,330000
2023-03-06,12.1,12.1,11.9,12.0,11.866667,433009
2023-03-07,12.05,12.1,11.95,12.05,11.916111,306000
2023-03-08,11.95,12.2,11.75,12.2,12.064444,183000
2023-03-09,12.1,12.25,11.95,12.0,11.866667,427000
2023-03-10,12.0,12.1,11.85,12.05,11.916111,206000
2023-03-13,12.2,12.2,11.9,11.95,11.817222,202020
2023-03-14,11.95,11.95,11.8,11.85,11.718333,262003
2023-03-15,12.05,12.05,11.9,11.95,11.817222,122628
2023-03-16,11.85,11.95,11.7,11.85,11.718333,170000
2023-03-17,11.95,12.0,11.8,11.9,11.767777,297000
2023-03-20,11.9,12.0,11.75,11.85,11.718333,65140
2023-03-21,11.9,12.0,11.75,11.95,11.817222,189001
2023-03-22,11.9,12.1,11.9,12.0,11.866667,380000
2023-03-23,11.95,12.0,11.8,11.85,11.718333,288001
2023-03-24,11.9,12.05,11.8,11.95,11.817222,461101
2023-03-27,12.0,12.1,11.95,12.05,11.916111,245195
2023-03-28,12.0,12.0,11.9,12.0,11.866667,213051
2023-03-29,11.95,12.05,11.85,12.0,11.866667,285050
2023-03-30,12.05,12.15,11.95,12.05,11.916111,213000
2023-03-31,12.1,12.1,11.9,12.05,11.916111,278000
2023-04-06,12.05,12.2,12.0,12.1,11.965555,257000
2023-04-07,12.1,12.3,12.0,12.15,12.014999,385000
2023-04-10,12.15,12.25,12.05,12.15,12.014999,424000
2023-04-11,12.25,12.3,12.15,12.25,12.113889,149000
2023-04-12,12.25,12.3,12.15,12.3,12.163333,353000
2023-04-13,12.25,12.95,12.2,12.7,12.558888,622050
2023-04-14,13.05,13.05,12.7,12.8,12.657778,460000
2023-04-17,12.7,13.1,12.65,12.8,12.657778,443000
2023-04-18,12.9,12.95,12.65,12.8,12.657778,503324
2023-04-19,12.8,12.9,12.6,12.65,12.509443,440200
2023-04-20,12.65,12.75,12.4,12.65,12.509443,525200
2023-04-21,12.75,12.75,11.9,12.25,12.113889,626000
2023-04-24,12.25,12.55,12.1,12.4,12.262221,399000
2023-04-25,12.25,12.3,12.0,12.0,11.866667,267000
2023-04-26,12.0,12.1,11.85,12.05,11.916111,258000
2023-04-27,12.05,12.15,11.9,12.05,11.916111,213000
2023-04-28,12.15,12.45,12.1,12.2,12.064444,254525
2023-05-02,12.35,12.8,12.35,12.8,12.657778,209000
2023-05-03,12.9,12.9,12.6,12.65,12.509443,178000
2023-05-04,12.75,12.8,12.6,12.8,12.657778,199200
2023-05-05,12.8,13.4,12.75,12.9,12.756666,410000
2023-05-08,12.95,13.05,12.5,12.55,12.410556,229000
2023-05-09,12.55,12.55,12.1,12.2,12.064444,314010
2023-05-10,12.3,12.35,12.0,12.0,11.866667,344209
2023-05-11,12.0,12.15,11.85,12.15,12.014999,140000
2023-05-12,12.05,12.2,12.05,12.2,12.064444,125120
2023-05-15,12.3,12.45,11.75,11.75,11.619444,742350
2023-05-16,11.85,12.3,11.8,12.2,12.064444,263050
2023-05-17,12.3,12.55,12.2,12.45,12.311666,326000
2023-05-18,12.5,12.85,12.4,12.7,12.558888,465000
2023-05-19,12.75,12.8,12.6,12.7,12.558888,247000
2023-05-22,12.85,12.85,12.65,12.8,12.657778,149000
2023-05-23,12.8,13.2,12.7,13.0,12.855556,483010
2023-05-24,13.0,13.05,12.85,13.05,12.905,221217
2023-05-25,13.05,13.4,12.9,13.1,12.954445,457000
2023-05-26,13.2,13.2,12.55,12.95,12.80611,409000
2023-05-29,13.05,13.2,13.0,13.05,12.905,193000
2023-05-30,13.1,13.35,13.05,13.25,13.102777,358100
2023-05-31,13.35,13.35,13.1,13.25,13.102777,347160
2023-06-01,13.4,13.4,13.05,13.25,13.102777,306000
2023-06-02,13.4,13.4,13.15,13.25,13.102777,161000
2023-06-05,13.25,13.3,13.05,13.1,12.954445,509000
2023-06-06,13.2,13.9,13.1,13.55,13.399445,883310
2023-06-07,13.55,13.8,13.5,13.7,13.547777,584000
2023-06-08,13.7,13.8,13.4,13.7,13.547777,547010
2023-06-09,13.8,13.8,13.55,13.7,13.547777,539000
2023-06-12,13.8,14.0,13.4,13.65,13.498333,422000
2023-06-13,13.65,13.7,13.5,13.5,13.349999,397000
2023-06-14,13.6,13.9,13.6,13.75,13.597221,496000
2023-06-15,13.8,13.9,13.7,13.9,13.745555,767080
2023-06-16,14.0,14.2,13.9,14.2,14.042222,922000
2023-06-19,14.25,15.0,14.2,14.5,14.338888,1247606
2023-06-20,14.5,14.6,13.85,14.1,13.943334,1147005
2023-06-21,14.35,14.35,14.05,14.3,14.14111,524714
2023-06-26,14.45,15.2,14.25,15.2,15.031111,1305413
2023-06-27,15.2,15.2,14.0,14.05,13.893888,1424100
2023-06-28,14.1,14.15,13.65,13.8,13.646667,720000
2023-06-29,14.1,14.1,13.65,13.9,13.745555,503000
2023-06-30,14.35,14.35,13.85,13.9,13.745555,52075
2023-07-03,13.9,14.8,13.9,14.8,14.635555,697025
2023-07-04,14.8,15.1,14.6,14.85,14.685,785101
2023-07-05,14.95,14.95,14.55,14.9,14.734444,440889
2023-07-06,14.7,15.0,14.7,14.85,14.685,551000
2023-07-07,14.85,14.9,14.2,14.45,14.289444,405000
2023-07-10,14.45,14.95,14.45,14.5,14.338888,546150
2023-07-11,14.7,14.85,14.55,14.65,14.487222,244000
2023-07-12,14.6,15.3,14.55,15.05,14.882777,1141000
2023-07-13,15.2,15.2,14.15,14.15,13.992777,833113
2023-07-14,14.1,14.35,13.85,13.9,13.745555,447300
2023-07-17,14.0,14.8,13.9,14.55,14.388333,342000
2023-07-18,14.8,14.8,13.95,14.1,13.943334,306048
2023-07-19,14.4,14.45,13.85,14.2,14.042222,384000
2023-07-20,14.25,14.7,14.2,14.6,14.437778,303638
2023-07-21,14.65,14.7,14.3,14.5,14.338888,152000
2023-07-24,14.45,14.45,13.95,13.95,13.794999,155205
2023-07-25,14.4,14.4,13.9,13.95,13.794999,190000
2023-07-26,14.05,14.05,13.75,13.75,13.597221,116100
2023-07-27,13.9,14.3,13.85,13.85,13.696111,133010
2023-07-28,14.0,14.0,13.6,13.6,13.448889,179528
2023-07-31,13.6,14.0,13.45,13.75,13.597221,279020
2023-08-01,14.0,14.05,13.5,13.55,13.399445,129000
2023-08-02,13.75,13.75,13.0,13.05,12.905,320030
2023-08-04,13.4,13.4,12.95,13.25,13.102777,50000
2023-08-07,13.25,13.5,13.2,13.5,13.349999,66150
2023-08-08,13.3,13.45,13.15,13.2,13.053332,74000
2023-08-09,13.2,13.3,13.2,13.2,13.053332,22000
2023-08-10,13.2,13.4,12.8,12.85,12.707222,228160
2023-08-11,13.0,13.25,12.9,12.9,12.756666,24000
2023-08-14,13.1,13.1,12.75,13.1,12.954445,61016
2023-08-15,13.25,13.35,13.05,13.15,13.003888,32000
2023-08-16,13.3,13.3,13.15,13.3,13.152222,24000
2023-08-17,13.2,13.7,13.0,13.5,13.349999,93000
2023-08-18,13.5,13.6,13.15,13.2,13.053332,48700
2023-08-21,13.4,13.55,13.3,13.5,13.349999,137000
2023-08-22,13.5,13.5,13.3,13.35,13.35,48000
2023-08-23,13.45,13.45,13.15,13.3,13.3,107000
2023-08-24,13.35,13.5,13.0,13.2,13.2,189000
2023-08-25,13.3,13.35,13.2,13.25,13.25,66000
2023-08-28,13.2,13.35,13.05,13.25,13.25,48300
2023-08-29,13.2,13.25,13.05,13.15,13.15,45000
2023-08-30,13.05,13.2,12.95,12.95,12.95,170011
2023-08-31,12.95,13.05,12.85,12.85,12.85,36000
2023-09-01,12.95,13.15,12.95,13.15,13.15,89000
2023-09-04,13.15,13.25,13.0,13.0,13.0,45000
2023-09-05,13.15,13.15,12.95,13.0,13.0,53060
2023-09-06,13.0,13.15,13.0,13.1,13.1,42000
2023-09-07,13.0,13.15,12.9,12.95,12.95,95000
2023-09-08,13.15,13.15,12.9,12.9,12.9,7000
2023-09-11,12.8,13.05,12.8,12.85,12.85,53000
2023-09-12,13.05,13.1,12.75,12.85,12.85,106000
2023-09-13,12.95,13.05,12.85,13.0,13.0,58000
2023-09-14,13.1,13.55,13.05,13.4,13.4,121178
2023-09-15,13.4,13.45,13.3,13.4,13.4,22000
2023-09-18,13.4,13.45,13.3,13.35,13.35,20000
2023-09-19,13.4,13.4,13.2,13.4,13.4,34000
2023-09-20,13.25,13.4,13.1,13.35,13.35,69214
2023-09-21,13.25,13.4,13.05,13.05,13.05,74000
2023-09-22,13.15,13.25,13.05,13.15,13.15,46050
2023-09-25,13.3,13.3,13.1,13.2,13.2,51750
2023-09-26,13.35,13.35,12.95,12.95,12.95,64000
2023-09-27,13.0,13.3,13.0,13.15,13.15,98000
2023-09-28,13.2,13.3,12.95,13.3,13.3,152000
2023-10-02,13.3,13.65,13.3,13.35,13.35,194000
2023-10-03,13.6,13.7,13.3,13.45,13.45,95000
2023-10-04,13.45,13.45,13.3,13.45,13.45,15000
2023-10-05,13.55,13.9,13.4,13.9,13.9,213096
2023-10-06,13.95,14.05,13.7,13.9,13.9,200016
2023-10-11,13.75,13.75,13.45,13.5,13.5,102000
2023-10-12,13.5,13.8,13.5,13.75,13.75,156000
2023-10-13,13.7,13.8,13.55,13.6,13.6,66000
2023-10-16,13.6,13.7,13.5,13.65,13.65,82050
2023-10-17,13.7,13.75,13.25,13.3,13.3,136038
2023-10-18,13.45,13.45,12.95,13.0,13.0,101058
2023-10-19,12.9,13.15,12.75,12.85,12.85,107000
