Date,Open,High,Low,Close,Adj Close,Volume
2022-12-21,25.35,25.9,25.15,25.35,25.35,768000
2022-12-22,25.6,26.15,25.5,25.5,25.5,975070
2022-12-23,25.35,26.299999,24.65,25.85,25.85,1135163
2022-12-26,25.9,26.700001,25.9,26.25,26.25,841266
2022-12-27,26.5,27.200001,26.35,26.35,26.35,1117906
2022-12-28,26.15,26.299999,25.5,25.5,25.5,572000
2022-12-29,25.299999,25.950001,25.0,25.700001,25.700001,567453
2022-12-30,26.0,26.450001,25.549999,25.549999,25.549999,437254
2023-01-03,25.4,26.35,25.4,26.299999,26.299999,729403
2023-01-04,26.35,26.950001,26.35,26.700001,26.700001,804392
2023-01-05,26.700001,26.9,26.049999,26.049999,26.049999,610453
2023-01-06,26.1,26.15,25.700001,25.950001,25.950001,429689
2023-01-09,26.299999,26.75,26.049999,26.049999,26.049999,412308
2023-01-10,26.1,26.15,25.5,25.549999,25.549999,519906
2023-01-11,25.450001,25.65,25.35,25.5,25.5,427053
2023-01-12,25.85,25.85,25.35,25.35,25.35,327000
2023-01-13,25.450001,25.6,25.0,25.0,25.0,381000
2023-01-16,24.950001,25.299999,24.85,25.25,25.25,306942
2023-01-17,25.299999,25.65,25.25,25.4,25.4,280000
2023-01-30,25.65,26.0,25.65,25.9,25.9,373816
2023-01-31,26.1,26.450001,25.9,26.4,26.4,654000
2023-02-01,26.299999,26.549999,25.85,26.15,26.15,556350
2023-02-02,26.299999,26.700001,26.200001,26.65,26.65,644996
2023-02-03,26.65,26.700001,26.049999,26.200001,26.200001,482609
2023-02-06,26.049999,26.25,25.950001,25.950001,25.950001,294010
2023-02-07,25.950001,26.1,25.75,25.950001,25.950001,308000
2023-02-08,26.0,26.15,25.75,25.75,25.75,282186
2023-02-09,25.75,26.0,25.5,25.5,25.5,452442
2023-02-10,25.6,25.6,25.0,25.0,25.0,653022
2023-02-13,24.9,25.35,24.799999,25.35,25.35,348001
2023-02-14,25.450001,25.75,25.450001,25.549999,25.549999,287530
2023-02-15,25.4,25.65,25.049999,25.15,25.15,261034
2023-02-16,25.1,25.299999,25.049999,25.1,25.1,296318
2023-02-17,25.200001,25.200001,24.9,24.9,24.9,361573
2023-02-20,24.9,25.049999,24.700001,24.75,24.75,495640
2023-02-21,24.75,25.25,24.75,24.9,24.9,610818
2023-02-22,24.85,24.85,24.0,24.25,24.25,1065379
2023-02-23,24.299999,24.4,24.0,24.1,24.1,606927
2023-02-24,24.200001,24.299999,23.5,23.65,23.65,786543
2023-03-01,23.549999,23.950001,23.35,23.75,23.75,606265
2023-03-02,23.6,23.85,23.35,23.450001,23.450001,476740
2023-03-03,23.6,25.75,23.450001,25.75,25.75,2502283
2023-03-06,26.549999,28.0,25.85,27.5,27.5,6959780
2023-03-07,27.35,27.35,26.25,26.549999,26.549999,1824590
2023-03-08,26.25,26.799999,25.799999,25.85,25.85,1502894
2023-03-09,26.049999,26.950001,26.0,26.0,26.0,1506265
2023-03-10,26.049999,26.25,25.25,25.75,25.75,1038090
2023-03-13,25.65,25.65,24.549999,25.299999,25.299999,666300
2023-03-14,25.049999,25.200001,25.0,25.049999,25.049999,325070
