Date,Open,High,Low,Close,Adj Close,Volume
2023-01-13,20.9,21.1,20.549999,20.549999,19.844419,552133
2023-01-16,20.549999,20.65,20.4,20.4,19.69957,737060
2023-01-17,20.4,20.549999,20.35,20.5,19.796137,466352
2023-01-30,20.700001,21.299999,20.700001,21.200001,20.472103,1593596
2023-01-31,21.15,21.6,21.15,21.549999,20.810085,1344063
2023-02-01,21.65,21.799999,21.450001,21.549999,20.810085,944712
2023-02-02,21.65,21.9,21.6,21.85,21.099785,1315271
2023-02-03,21.85,21.85,21.5,21.65,20.906652,1098049
2023-02-06,21.75,21.85,21.6,21.700001,20.954937,992077
2023-02-07,21.799999,21.9,21.700001,21.799999,21.0515,593522
2023-02-08,21.799999,21.9,21.5,21.5,20.761803,748744
2023-02-09,21.5,21.700001,21.450001,21.5,20.761803,414021
2023-02-10,21.4,21.5,21.15,21.15,20.423819,841498
2023-02-13,21.200001,21.25,21.0,21.15,20.423819,380349
2023-02-14,21.200001,21.4,21.1,21.200001,20.472103,980552
2023-02-15,21.25,21.6,21.15,21.4,20.665236,863176
2023-02-16,21.549999,21.700001,21.35,21.35,20.616953,720276
2023-02-17,21.4,21.4,21.15,21.200001,20.472103,838271
2023-02-20,21.299999,21.75,21.200001,21.6,20.85837,1491665
2023-02-21,21.6,21.950001,21.5,21.75,21.003218,1325879
2023-02-22,21.6,21.9,21.450001,21.5,20.761803,984508
2023-02-23,21.700001,21.799999,21.6,21.6,20.85837,1146295
2023-02-24,21.950001,21.950001,21.5,21.549999,20.810085,1183923
2023-03-01,21.65,21.65,21.4,21.4,20.665236,610495
2023-03-02,21.450001,21.549999,21.35,21.450001,20.71352,415468
2023-03-03,21.549999,21.65,21.450001,21.450001,20.71352,800482
2023-03-06,21.6,21.85,21.549999,21.799999,21.0515,1303899
2023-03-07,21.799999,21.950001,21.75,21.85,21.099785,1014374
2023-03-08,21.75,22.799999,21.75,22.700001,21.920601,4418815
2023-03-09,23.4,23.4,22.200001,22.200001,21.437769,4822578
2023-03-10,22.4,24.4,22.200001,23.950001,23.127684,14673643
2023-03-13,23.6,23.6,22.9,23.049999,22.258583,7104892
2023-03-14,23.0,23.950001,22.75,22.85,22.065451,7179324
2023-03-15,23.049999,23.4,22.5,22.9,22.113733,4164767
2023-03-16,22.700001,23.049999,22.6,22.75,21.968884,2513557
