Date,Open,High,Low,Close,Adj Close,Volume
2022-12-21,39.950001,39.950001,38.5,38.549999,38.549999,3593446
2022-12-22,39.25,39.450001,38.150002,38.75,38.75,2410796
2022-12-23,38.0,39.150002,37.549999,38.950001,38.950001,1402950
2022-12-26,39.299999,40.5,38.400002,38.5,38.5,2106237
2022-12-27,39.150002,39.25,38.5,38.799999,38.799999,928521
2022-12-28,38.400002,38.400002,37.599998,37.650002,37.650002,1059659
2022-12-29,37.049999,39.799999,36.849998,38.25,38.25,4089097
2022-12-30,39.049999,39.299999,37.799999,38.0,38.0,1662366
2023-01-03,39.0,41.799999,38.700001,41.799999,41.799999,10562734
2023-01-04,41.450001,42.150002,40.299999,40.299999,40.299999,16748692
2023-01-05,40.900002,42.400002,40.200001,40.549999,40.549999,9151555
2023-01-06,40.099998,40.299999,39.75,40.299999,40.299999,2194626
2023-01-09,41.349998,41.5,40.349998,40.349998,40.349998,2454601
2023-01-10,41.099998,41.200001,39.849998,40.299999,40.299999,2074201
2023-01-11,41.5,42.700001,40.450001,40.450001,40.450001,5785507
2023-01-12,41.150002,41.200001,40.049999,40.049999,40.049999,1469433
2023-01-13,41.0,43.5,40.299999,40.299999,40.299999,12898774
2023-01-16,42.0,42.900002,40.799999,41.700001,41.700001,11525223
2023-01-17,41.900002,42.0,41.0,41.0,41.0,4015455
2023-01-30,42.950001,44.5,41.799999,42.599998,42.599998,11992344
2023-01-31,42.700001,44.0,42.450001,44.0,44.0,5288902
2023-02-01,44.150002,44.400002,42.349998,42.950001,42.950001,4221798
2023-02-02,43.700001,44.150002,43.049999,43.150002,43.150002,3952646
2023-02-03,43.299999,43.349998,42.200001,42.299999,42.299999,1924762
2023-02-06,42.0,42.599998,41.75,42.349998,42.349998,1097085
2023-02-07,42.349998,43.349998,42.0,42.950001,42.950001,2345279
2023-02-08,43.5,43.599998,42.700001,42.700001,42.700001,1428109
2023-02-09,42.599998,42.599998,41.599998,41.700001,41.700001,2006156
2023-02-10,41.049999,41.299999,40.299999,40.400002,40.400002,1716202
2023-02-13,40.400002,41.400002,40.349998,40.400002,40.400002,1626357
2023-02-14,40.549999,41.099998,40.400002,40.75,40.75,830927
2023-02-15,41.099998,41.400002,40.400002,40.5,40.5,772536
2023-02-16,42.5,43.950001,41.450001,41.5,41.5,6632091
2023-02-17,41.25,41.700001,41.0,41.700001,41.700001,1029350
2023-02-20,42.25,42.25,41.5,41.900002,41.900002,919863
2023-02-21,42.549999,42.599998,41.5,41.599998,41.599998,989657
2023-02-22,41.0,41.0,40.5,40.75,40.75,906634
2023-02-23,41.950001,42.799999,41.25,41.299999,41.299999,4287703
2023-02-24,42.5,43.5,41.299999,41.549999,41.549999,3264392
2023-03-01,41.549999,41.549999,40.549999,40.900002,40.900002,553010
2023-03-02,41.299999,41.400002,40.75,40.900002,40.900002,425801
2023-03-03,41.200001,41.549999,40.849998,41.25,41.25,766754
2023-03-06,41.5,41.900002,41.150002,41.650002,41.650002,843038
2023-03-07,41.900002,42.0,41.549999,41.700001,41.700001,469048
2023-03-08,41.950001,41.950001,41.049999,41.150002,41.150002,754991
2023-03-09,41.349998,41.349998,40.599998,40.75,40.75,702483
2023-03-10,40.299999,40.299999,39.049999,39.200001,39.200001,1355642
2023-03-13,39.5,40.150002,38.700001,39.349998,39.349998,1000102
2023-03-14,40.650002,41.700001,39.599998,39.599998,39.599998,4386883
2023-03-15,40.099998,40.450001,39.700001,39.799999,39.799999,859330
2023-03-16,39.400002,39.450001,38.099998,38.200001,38.200001,1351804
2023-03-17,38.950001,39.200001,38.5,39.049999,39.049999,591450
2023-03-20,40.599998,40.799999,39.650002,39.700001,39.700001,1086653
2023-03-21,40.25,40.75,39.900002,40.5,40.5,1088300
2023-03-22,40.950001,41.0,40.5,40.799999,40.799999,932059
2023-03-23,40.599998,40.849998,40.349998,40.599998,40.599998,518237
2023-03-24,41.25,41.400002,40.900002,41.099998,41.099998,1133326
2023-03-27,41.099998,41.700001,40.799999,41.150002,41.150002,889751
2023-03-28,40.900002,41.200001,39.5,39.75,39.75,814087
2023-03-29,39.950001,40.200001,39.299999,39.400002,39.400002,457726
2023-03-30,40.299999,40.299999,39.549999,39.75,39.75,365537
2023-03-31,40.25,40.25,39.299999,39.400002,39.400002,345850
2023-04-06,39.75,39.75,38.75,39.700001,39.700001,326633
2023-04-07,39.299999,39.349998,39.0,39.0,39.0,667800
2023-04-10,38.849998,39.150002,38.549999,38.799999,38.799999,476484
2023-04-11,39.5,40.0,39.099998,39.400002,39.400002,924351
2023-04-12,40.299999,41.400002,40.150002,40.25,40.25,3106001
2023-04-13,40.049999,40.049999,39.099998,39.150002,39.150002,799963
2023-04-14,39.799999,39.799999,39.049999,39.150002,39.150002,368601
2023-04-17,39.349998,39.349998,38.799999,39.0,39.0,368781
2023-04-18,39.099998,39.5,38.900002,38.900002,38.900002,398820
2023-04-19,39.0,39.0,38.599998,38.700001,38.700001,374600
2023-04-20,38.900002,38.950001,38.150002,38.200001,38.200001,370700
2023-04-21,38.099998,38.299999,36.799999,37.0,37.0,729302
2023-04-24,36.950001,37.349998,36.700001,36.849998,36.849998,365262
2023-04-25,36.849998,37.150002,36.0,36.049999,36.049999,425500
2023-04-26,36.200001,36.549999,35.900002,36.450001,36.450001,228305
2023-04-27,37.0,37.0,36.299999,36.950001,36.950001,172040
2023-04-28,37.5,37.5,37.150002,37.25,37.25,128350
2023-05-02,37.099998,37.700001,36.900002,37.200001,37.200001,191457
2023-05-03,37.650002,37.650002,36.75,36.75,36.75,149000
2023-05-04,36.75,37.0,36.099998,36.200001,36.200001,219161
2023-05-05,36.549999,37.5,36.200001,36.299999,36.299999,161608
2023-05-08,37.150002,37.150002,36.049999,36.200001,36.200001,242801
2023-05-09,36.099998,36.150002,35.099998,35.099998,35.099998,366200
2023-05-10,35.0,35.5,34.75,35.450001,35.450001,146001
