Date,Open,High,Low,Close,Adj Close,Volume
2022-12-21,29.200001,29.25,28.5,28.950001,28.401184,602000
2022-12-22,29.1,29.200001,28.450001,28.450001,27.910664,670100
2022-12-23,28.15,28.6,27.9,28.6,28.057819,1060000
2022-12-26,28.65,28.799999,28.25,28.35,27.812559,431000
2022-12-27,28.25,29.15,28.200001,29.15,28.597393,668372
2022-12-28,29.0,29.35,28.450001,29.15,28.597393,993000
2022-12-29,28.9,30.799999,28.9,30.5,29.921801,3933000
2022-12-30,31.0,31.5,29.6,31.0,30.412321,8555057
2023-01-03,31.299999,31.4,29.65,30.799999,30.216112,6456050
2023-01-04,30.950001,31.15,30.1,30.6,30.019905,3078250
2023-01-05,30.65,30.9,30.299999,30.299999,29.725592,1743673
2023-01-06,30.299999,30.5,30.15,30.35,29.774645,447001
2023-01-09,30.5,31.1,30.200001,30.950001,30.36327,1419441
2023-01-10,31.0,31.25,29.950001,29.950001,29.382227,1128572
2023-01-11,29.9,30.049999,29.200001,29.75,29.186018,1158050
2023-01-12,29.799999,30.049999,28.9,29.4,28.842653,1408238
2023-01-13,29.6,29.9,29.0,29.0,28.450235,1495339
2023-01-16,29.450001,30.25,29.299999,30.0,29.431278,1897176
2023-01-17,30.0,30.0,29.65,29.65,29.087914,271000
2023-01-30,30.25,30.450001,29.549999,30.35,29.774645,914651
2023-01-31,30.35,30.700001,30.25,30.4,29.823696,571157
2023-02-01,30.6,31.1,30.200001,30.9,30.314217,1443500
2023-02-02,31.299999,31.299999,30.549999,30.549999,29.970852,1035500
2023-02-03,30.65,31.15,30.15,31.15,30.559477,3137551
2023-02-06,31.1,31.4,30.65,31.15,30.559477,2119806
2023-02-07,31.799999,34.25,31.799999,34.25,33.600708,9397191
2023-02-08,35.5,37.0,34.299999,36.75,36.053318,32798354
2023-02-09,36.400002,37.400002,35.5,36.400002,35.709953,14621407
2023-02-10,36.450001,36.549999,34.599998,35.5,34.827015,7699921
2023-02-13,35.349998,35.700001,33.900002,34.099998,33.453552,4339394
2023-02-14,34.400002,34.599998,33.599998,34.049999,33.404499,2329324
2023-02-15,34.25,34.849998,33.849998,33.849998,33.20829,2265010
2023-02-16,34.25,34.650002,33.599998,34.200001,33.551659,3880530
2023-02-17,34.099998,34.700001,33.849998,34.299999,33.649761,2664520
2023-02-20,34.5,34.75,34.200001,34.200001,33.551659,3166186
2023-02-21,34.299999,34.400002,33.849998,34.25,33.600708,1713075
2023-02-22,34.200001,34.599998,33.799999,33.799999,33.159241,2193000
2023-02-23,34.099998,35.200001,33.950001,34.799999,34.140282,5542608
2023-02-24,37.099998,38.0,35.299999,35.400002,34.728909,13115050
2023-03-01,34.700001,35.299999,34.450001,35.0,34.336491,2439355
2023-03-02,35.049999,35.799999,34.5,35.200001,34.5327,2524304
2023-03-03,35.299999,35.700001,35.099998,35.150002,34.48365,1920033
2023-03-06,35.200001,35.299999,34.700001,35.099998,34.434593,1945906
2023-03-07,35.150002,35.5,34.799999,34.799999,34.140282,2063056
2023-03-08,34.900002,34.900002,34.099998,34.099998,33.453552,1184350
2023-03-09,34.200001,34.549999,33.849998,34.25,33.600708,1886000
2023-03-10,34.200001,34.549999,32.549999,32.950001,32.325356,2769376
2023-03-13,32.799999,33.25,31.65,32.299999,31.687675,2435004
2023-03-14,32.200001,32.549999,31.299999,31.299999,30.706633,1723304
2023-03-15,31.6,32.049999,31.5,31.700001,31.099052,1538060
