Date,Open,High,Low,Close,Adj Close,Volume
2022-12-21,30.6,30.950001,30.549999,30.6,29.273411,101206
2022-12-22,30.65,30.9,30.6,30.85,29.512573,46708
2022-12-23,30.6,30.65,30.5,30.6,29.273411,109736
2022-12-26,30.6,31.1,30.6,31.0,29.656069,104333
2022-12-27,31.200001,31.25,30.950001,30.950001,29.608238,207009
2022-12-28,30.799999,30.950001,30.700001,30.799999,29.464739,79283
2022-12-29,30.6,30.65,30.5,30.6,29.273411,177000
2022-12-30,30.75,30.75,30.549999,30.6,29.273411,85000
2023-01-03,30.6,30.700001,30.4,30.6,29.273411,64000
2023-01-04,30.75,30.75,30.5,30.549999,29.225576,56100
2023-01-05,30.65,30.85,30.6,30.700001,29.369076,84850
2023-01-06,30.700001,30.799999,30.549999,30.75,29.416908,82634
2023-01-09,30.799999,31.0,30.799999,30.85,29.512573,196454
2023-01-10,30.799999,30.9,30.700001,30.75,29.416908,79352
2023-01-11,31.049999,31.1,30.65,30.75,29.416908,96203
2023-01-12,30.75,30.799999,30.65,30.700001,29.369076,123597
2023-01-13,30.700001,30.75,30.6,30.65,29.321241,53533
2023-01-16,30.65,30.700001,30.549999,30.6,29.273411,98350
2023-01-17,30.65,30.700001,30.549999,30.6,29.273411,74000
2023-01-30,30.65,31.5,30.65,31.1,29.751734,490200
2023-01-31,31.85,31.85,31.0,31.200001,29.847399,349000
2023-02-01,31.299999,31.450001,31.0,31.0,29.656069,166150
2023-02-02,31.15,31.450001,31.15,31.4,30.038729,152735
2023-02-03,31.200001,31.450001,31.049999,31.450001,30.086561,443846
2023-02-06,31.049999,31.049999,31.0,31.0,29.656069,677000
2023-02-07,31.200001,31.299999,30.950001,30.950001,29.608238,285751
2023-02-08,31.0,31.25,31.0,31.1,29.751734,149028
2023-02-09,31.0,31.200001,30.950001,30.950001,29.608238,250187
2023-02-10,31.0,31.1,30.799999,31.1,29.751734,225000
2023-02-13,30.9,31.15,30.799999,30.950001,29.608238,473000
2023-02-14,30.950001,32.0,30.9,31.9,30.517052,1374386
2023-02-15,31.700001,32.099998,31.6,31.950001,30.564884,311300
2023-02-16,31.950001,31.950001,31.65,31.799999,30.421387,198612
2023-02-17,31.5,31.75,31.299999,31.75,30.373554,153013
2023-02-20,31.549999,31.6,31.450001,31.549999,30.182224,261276
2023-02-21,31.549999,31.799999,31.450001,31.6,30.230059,208154
2023-02-22,31.549999,31.6,31.15,31.5,30.134394,199917
2023-02-23,31.5,31.65,31.299999,31.450001,30.086561,178474
2023-02-24,31.450001,31.450001,31.1,31.1,29.751734,440229
2023-03-01,31.1,31.200001,30.85,31.200001,29.847399,257451
2023-03-02,31.25,31.450001,31.049999,31.450001,30.086561,169317
2023-03-03,31.450001,31.450001,31.299999,31.35,29.990896,119239
2023-03-06,31.299999,31.549999,31.25,31.4,30.038729,361300
2023-03-07,31.4,31.799999,31.4,31.6,30.230059,296207
2023-03-08,31.6,31.75,31.299999,31.75,30.373554,163300
2023-03-09,31.75,31.799999,31.5,31.5,30.134394,118451
2023-03-10,31.450001,31.450001,31.0,31.1,29.751734,202000
2023-03-13,31.0,31.0,30.700001,31.0,29.656069,194100
2023-03-14,31.0,31.0,30.65,30.75,29.416908,299100
2023-03-15,30.799999,30.799999,30.549999,30.549999,29.225576,312856
2023-03-16,30.5,31.200001,30.15,30.799999,29.464739,515020
2023-03-17,30.799999,31.85,30.299999,30.299999,28.986416,15524122
2023-03-20,30.35,30.4,29.9,30.0,28.699421,3066462
2023-03-21,30.200001,30.200001,29.950001,30.1,28.795088,1712400
2023-03-22,30.25,30.450001,30.15,30.299999,28.986416,1307283
2023-03-23,30.35,30.35,30.1,30.200001,28.890753,536427
2023-03-24,30.200001,30.450001,30.200001,30.299999,28.986416,1017000
2023-03-27,30.4,30.450001,30.25,30.25,28.938583,1052417
2023-03-28,30.25,30.450001,30.200001,30.35,29.034248,663255
2023-03-29,30.4,30.450001,30.299999,30.4,29.082081,476874
2023-03-30,30.5,30.5,30.299999,30.35,29.034248,468000
2023-03-31,30.4,30.700001,30.299999,30.450001,29.129913,873535
2023-04-06,30.4,30.4,30.15,30.200001,28.890753,691150
2023-04-07,30.25,30.450001,30.200001,30.25,28.938583,541902
2023-04-10,30.25,30.4,30.15,30.25,28.938583,398135
2023-04-11,30.25,30.35,30.15,30.200001,28.890753,822654
2023-04-12,30.25,30.35,30.15,30.200001,28.890753,889561
2023-04-13,30.200001,30.5,30.200001,30.25,28.938583,996670
2023-04-14,30.35,30.450001,30.299999,30.4,29.082081,558662
2023-04-17,30.4,30.5,30.35,30.450001,29.129913,583059
2023-04-18,30.5,30.700001,30.450001,30.6,29.273411,518020
2023-04-19,30.700001,31.35,30.700001,31.049999,29.703901,1627190
2023-04-20,31.0,31.0,30.4,30.549999,29.225576,607402
2023-04-21,30.549999,30.65,30.35,30.4,29.082081,566304
2023-04-24,30.4,30.5,30.35,30.5,29.177746,232318
2023-04-25,30.6,30.700001,30.35,30.35,29.034248,363050
2023-04-26,30.4,30.65,30.299999,30.549999,29.225576,246005
2023-04-27,30.4,30.6,30.4,30.5,29.177746,230119
2023-04-28,30.549999,30.65,30.299999,30.5,29.177746,475691
2023-05-02,30.5,30.6,30.35,30.450001,29.129913,984867
2023-05-03,30.450001,30.549999,30.35,30.549999,29.225576,619225
2023-05-04,30.549999,30.65,30.450001,30.450001,29.129913,401946
2023-05-05,30.5,30.549999,30.4,30.450001,29.129913,262452
2023-05-08,30.5,30.6,30.450001,30.5,29.177746,668300
2023-05-09,31.1,31.85,30.950001,31.1,29.751734,2153844
2023-05-10,31.1,31.299999,30.799999,31.25,29.895231,456486
2023-05-11,31.5,32.299999,31.5,31.65,30.277889,1433395
2023-05-12,31.549999,32.0,31.200001,31.799999,30.421387,668477
2023-05-15,32.0,32.0,31.6,31.700001,30.325724,429000
2023-05-16,31.700001,31.9,31.65,31.75,30.373554,476470
2023-05-17,31.9,32.700001,31.85,32.450001,31.043209,2088001
2023-05-18,32.5,32.549999,32.049999,32.349998,30.947542,684778
2023-05-19,32.5,32.5,32.049999,32.049999,30.660549,561872
2023-05-22,32.049999,32.650002,32.049999,32.650002,31.234539,911302
