Date,Open,High,Low,Close,Adj Close,Volume
2023-01-13,25.799999,26.0,25.75,25.9,25.077778,4149234
2023-01-16,26.0,26.200001,25.799999,26.0,25.174603,3476234
2023-01-17,25.9,26.0,25.700001,25.700001,24.884129,5540845
2023-01-30,26.0,26.1,25.35,25.549999,24.738888,15026450
2023-01-31,25.5,25.75,25.200001,25.25,24.448412,11121607
2023-02-01,25.25,25.6,25.25,25.5,24.690475,6721717
2023-02-02,25.6,25.700001,25.35,25.450001,24.642065,8487289
2023-02-03,25.450001,25.700001,25.4,25.65,24.835714,4240420
2023-02-06,25.549999,25.950001,25.549999,25.65,24.835714,11096702
2023-02-07,25.9,25.950001,25.700001,25.9,25.077778,5859363
2023-02-08,25.950001,26.1,25.9,25.950001,25.126192,4440059
2023-02-09,25.799999,26.049999,25.799999,25.799999,24.980951,5380032
2023-02-10,25.700001,25.950001,25.6,25.6,24.787302,6791198
2023-02-13,25.549999,26.0,25.549999,25.75,24.932539,8402359
2023-02-14,26.0,26.1,25.75,26.049999,25.223015,3041982
2023-02-15,26.1,26.200001,25.950001,26.1,25.271429,4829946
2023-02-16,26.1,26.450001,26.1,26.25,25.416666,8570846
2023-02-17,26.25,26.5,26.1,26.4,25.561905,6082585
2023-02-20,26.4,26.75,26.299999,26.65,25.803968,7133433
2023-02-21,26.65,26.65,26.450001,26.549999,25.707142,2393134
2023-02-22,26.4,26.799999,26.299999,26.799999,25.949205,6739075
2023-02-23,26.799999,26.950001,26.700001,26.799999,25.949205,3804307
2023-02-24,26.799999,26.9,26.549999,26.6,25.755556,5759769
2023-03-01,26.65,27.049999,26.6,26.950001,26.094446,11902618
2023-03-02,26.950001,26.950001,26.549999,26.75,25.900793,6752885
2023-03-03,26.950001,26.950001,26.700001,26.700001,25.852383,2852164
2023-03-06,26.9,27.200001,26.799999,27.15,26.288095,9107807
2023-03-07,27.15,27.25,27.1,27.25,26.38492,5188667
2023-03-08,27.200001,27.25,27.049999,27.200001,26.336508,3708911
2023-03-09,27.15,27.15,26.75,27.0,26.142857,5154194
2023-03-10,26.700001,27.25,26.700001,27.049999,26.191269,10292683
2023-03-13,27.049999,27.5,26.950001,27.35,26.481747,15740197
2023-03-14,26.950001,27.450001,26.9,27.15,26.288095,9603236
2023-03-15,26.950001,27.4,26.950001,27.200001,26.336508,9716222
2023-03-16,27.200001,28.0,27.15,28.0,27.111111,18287804
2023-03-17,28.0,28.200001,27.75,28.15,27.25635,23795566
2023-03-20,28.25,28.549999,28.1,28.549999,27.64365,9756916
2023-03-21,28.549999,29.5,28.5,29.4,28.466667,21006606
2023-03-22,29.5,30.25,29.450001,30.200001,29.24127,20733438
2023-03-23,30.15,31.200001,30.0,31.15,30.16111,25051177
2023-03-24,31.200001,31.35,30.35,30.75,29.773809,16503180
2023-03-27,30.5,31.200001,30.5,30.799999,29.822222,14552454
2023-03-28,30.700001,31.049999,30.450001,30.950001,29.967461,13641874
2023-03-29,30.700001,31.1,30.700001,31.1,30.1127,10959307
2023-03-30,31.35,31.799999,30.9,31.799999,30.790476,16608916
2023-03-31,31.9,32.049999,31.700001,31.950001,30.935715,13345657
2023-04-06,32.349998,33.900002,31.85,33.900002,32.823811,29741007
2023-04-07,33.900002,33.900002,31.5,31.5,30.5,25084292
2023-04-10,31.700001,32.599998,31.5,32.400002,31.371429,12862694
2023-04-11,32.400002,33.299999,32.400002,32.700001,31.661905,13834540
2023-04-12,32.549999,32.849998,32.099998,32.799999,31.75873,15722021
2023-04-13,32.5,32.75,32.049999,32.349998,31.323015,15451384
2023-04-14,32.0,32.150002,31.200001,31.6,30.596827,15861698
2023-04-17,31.200001,32.0,31.200001,31.700001,30.693651,9343987
2023-04-18,31.700001,32.200001,31.450001,32.200001,31.177778,12677552
2023-04-19,32.200001,33.599998,32.150002,32.5,31.468254,20011561
2023-04-20,32.049999,32.75,31.950001,32.400002,31.371429,10192054
2023-04-21,32.400002,33.200001,32.099998,32.400002,31.371429,13324095
2023-04-24,31.950001,33.150002,31.9,33.150002,32.097622,13292161
2023-04-25,32.700001,32.799999,31.6,31.700001,30.693651,11191820
2023-04-26,31.25,32.200001,31.25,32.150002,31.129366,11102072
2023-04-27,32.099998,32.950001,32.099998,32.950001,31.903969,10618835
2023-04-28,32.599998,33.099998,32.450001,33.099998,32.049206,11852002
2023-05-02,33.099998,33.200001,32.75,33.049999,32.000793,7883916
2023-05-03,32.700001,32.950001,32.450001,32.849998,31.807142,4668069
2023-05-04,32.349998,32.599998,31.9,32.349998,31.323015,10253636
2023-05-05,32.0,32.299999,31.75,32.099998,31.080952,6341906
2023-05-08,32.5,33.0,32.25,32.75,31.710318,8698392
2023-05-09,32.200001,32.700001,32.200001,32.700001,31.661905,8246612
2023-05-10,32.25,32.5,31.5,31.75,30.742064,8382494
2023-05-11,31.549999,32.5,31.549999,32.25,31.226191,8661268
2023-05-12,32.25,33.299999,32.099998,32.75,31.710318,19127854
2023-05-15,31.0,31.35,29.85,30.950001,29.967461,32375837
2023-05-16,30.0,31.0,29.1,30.799999,29.822222,33490220
2023-05-17,30.0,30.950001,29.65,30.450001,29.483334,21910981
2023-05-18,30.4,30.75,30.200001,30.549999,29.580158,17786778
2023-05-19,30.799999,31.5,30.65,31.450001,30.451588,17206330
2023-05-22,30.85,31.35,30.299999,30.549999,29.580158,22723511
2023-05-23,30.5,31.0,30.4,31.0,30.015873,18438529
2023-05-24,30.950001,30.950001,30.35,30.85,29.870636,22885255
2023-05-25,31.35,33.25,31.25,33.25,32.194443,64632355
2023-05-26,33.599998,34.450001,32.299999,34.099998,33.01746,72619746
2023-05-29,34.5,37.5,34.450001,37.5,36.309525,50473668
2023-05-30,38.299999,39.0,36.5,37.700001,36.503174,134968416
2023-05-31,38.0,38.25,36.049999,36.849998,35.680157,70991349
2023-06-01,36.200001,36.299999,35.299999,35.549999,34.421429,41048382
2023-06-02,35.950001,37.599998,35.849998,36.25,35.099205,63980764
2023-06-05,36.450001,36.75,35.799999,36.25,35.099205,22222081
2023-06-06,36.299999,36.299999,35.299999,36.200001,35.050793,26257102
2023-06-07,36.299999,36.900002,36.0,36.75,35.583332,24096184
2023-06-08,36.799999,37.099998,36.099998,36.400002,35.244446,16992432
2023-06-09,37.099998,38.900002,36.849998,38.650002,37.423016,84248606
2023-06-12,38.799999,39.0,36.849998,36.950001,35.776985,43692104
2023-06-13,38.049999,40.599998,38.049999,40.599998,39.311111,129264983
2023-06-14,41.0,44.450001,40.599998,42.950001,41.58651,184167282
2023-06-15,43.5,46.349998,43.349998,46.0,44.539684,158294915
2023-06-16,46.200001,47.349998,44.849998,45.5,44.055557,137817557
2023-06-19,45.200001,45.25,43.700001,44.099998,42.699997,81256894
2023-06-20,44.0,44.0,42.400002,43.099998,41.731743,77205961
2023-06-21,43.700001,45.25,43.549999,44.75,43.329365,80311881
2023-06-26,44.049999,45.150002,43.400002,44.349998,42.942062,49193041
2023-06-27,43.849998,44.150002,42.650002,42.900002,41.538097,38281335
2023-06-28,43.799999,44.450001,42.599998,42.700001,41.344444,43393815
2023-06-29,43.0,43.5,42.400002,43.150002,41.780159,26531863
2023-06-30,43.349998,43.75,42.75,43.200001,41.828571,38307088
2023-07-03,44.0,45.599998,43.950001,44.150002,42.748413,79374345
2023-07-04,44.299999,48.549999,44.299999,47.150002,45.653175,178991293
2023-07-05,47.299999,47.400002,45.099998,45.200001,43.765079,95827123
2023-07-06,44.5,46.599998,44.0,44.700001,43.280952,75409914
2023-07-07,44.5,46.0,44.450001,44.599998,43.184124,63557596
2023-07-10,45.450001,45.799999,44.25,44.400002,42.990479,47542236
2023-07-11,45.049999,47.25,45.049999,47.25,45.75,111235996
2023-07-12,47.150002,48.799999,46.799999,47.599998,47.599998,194297654
2023-07-13,48.900002,52.299999,48.900002,50.799999,50.799999,166377172
2023-07-14,53.799999,55.799999,52.200001,55.799999,55.799999,217188548
2023-07-17,57.900002,61.299999,57.400002,61.299999,61.299999,108250617
2023-07-18,65.0,67.400002,61.299999,65.5,65.5,297370495
2023-07-19,69.0,70.699997,61.5,63.599998,63.599998,278859857
2023-07-20,62.5,63.599998,60.400002,62.299999,62.299999,49842525
2023-07-21,60.700001,67.599998,60.5,67.0,67.0,44208335
2023-07-24,70.5,70.5,67.300003,70.199997,70.199997,56403535
2023-07-25,72.5,73.5,70.199997,72.0,72.0,51257278
2023-07-26,72.0,72.0,69.5,70.0,70.0,34230860
2023-07-27,71.0,72.0,68.0,68.099998,68.099998,34974904
2023-07-28,68.400002,69.900002,64.699997,69.900002,69.900002,41930986
2023-07-31,71.900002,71.900002,63.0,63.700001,63.700001,45650165
2023-08-01,63.0,65.0,60.0,64.099998,64.099998,36207907
2023-08-02,63.799999,63.799999,57.700001,58.900002,58.900002,38614286
2023-08-04,56.0,60.0,54.5,58.0,58.0,118725101
2023-08-07,59.200001,63.799999,58.200001,63.799999,63.799999,102867294
2023-08-08,63.0,64.900002,60.200001,60.900002,60.900002,160206319
2023-08-09,58.799999,61.700001,58.299999,59.5,59.5,78146312
2023-08-10,58.099998,58.700001,55.0,57.5,57.5,87494910
2023-08-11,58.700001,59.5,57.400002,57.5,57.5,71671347
2023-08-14,53.5,56.700001,52.400002,53.099998,53.099998,105190734
2023-08-15,55.799999,57.0,54.5,54.599998,54.599998,80593165
2023-08-16,54.0,58.0,53.700001,58.0,58.0,93667715
2023-08-17,56.799999,59.900002,56.599998,59.5,59.5,102531191
