Date,Open,High,Low,Close,Adj Close,Volume
2023-01-13,267.5,268.5,265.5,268.0,255.136002,1084218
2023-01-16,269.0,271.0,268.0,269.0,256.088013,1012253
2023-01-17,270.0,270.5,268.0,268.0,255.136002,1332228
2023-01-30,275.0,280.0,273.5,280.0,266.559998,4377859
2023-01-31,280.0,280.5,271.5,272.0,258.944,2874085
2023-02-01,274.5,276.0,272.5,275.0,261.800018,1138611
2023-02-02,277.0,279.0,275.0,278.5,265.132019,1549278
2023-02-03,278.0,279.0,275.5,278.0,264.656006,1319831
2023-02-06,274.5,279.0,274.0,276.0,262.752014,1842049
2023-02-07,276.0,279.0,275.0,278.0,264.656006,1745157
2023-02-08,278.0,279.5,276.5,277.5,264.179993,1808530
2023-02-09,276.5,277.5,276.0,276.0,262.752014,1248637
2023-02-10,273.5,274.0,270.0,270.0,257.040009,2794347
2023-02-13,270.5,275.0,270.0,274.5,261.324005,1572918
2023-02-14,276.5,278.0,276.0,276.5,263.227997,1141089
2023-02-15,277.5,277.5,275.5,276.0,262.752014,1211934
2023-02-16,277.5,280.0,277.5,278.0,264.656006,1841756
2023-02-17,279.5,280.0,277.5,279.5,266.084015,911274
2023-02-20,279.5,279.5,278.0,278.0,264.656006,635792
2023-02-21,278.5,279.5,277.0,279.5,266.084015,717133
2023-02-22,278.5,281.0,277.5,279.5,266.084015,1329982
2023-02-23,281.0,282.0,279.5,280.5,267.036011,1539817
2023-02-24,282.0,282.0,278.0,278.0,264.656006,2513475
2023-03-01,277.0,279.0,275.0,276.0,262.752014,1981370
2023-03-02,277.5,282.0,276.5,281.0,267.511993,1567509
2023-03-03,282.5,284.5,282.0,284.0,270.368011,1155317
2023-03-06,286.5,288.0,285.0,286.5,272.748016,1401276
2023-03-07,287.0,290.0,286.5,289.5,275.604004,1354127
2023-03-08,289.0,289.0,286.0,287.5,273.700012,1419465
2023-03-09,287.0,287.5,284.0,285.5,271.796021,1821629
2023-03-10,285.0,293.0,285.0,293.0,278.936005,4121558
2023-03-13,268.0,271.5,264.5,266.0,253.23201,8521919
2023-03-14,264.0,264.0,260.5,261.0,248.472,4961936
2023-03-15,262.0,264.0,261.0,261.5,248.948013,2459167
2023-03-16,260.5,264.5,260.5,263.0,250.376007,1999583
2023-03-17,264.5,271.0,263.0,271.0,257.992004,4356986
2023-03-20,270.0,270.0,265.0,266.0,253.23201,1781967
2023-03-21,267.5,268.5,267.0,268.5,255.612,1333391
2023-03-22,268.5,269.0,267.0,269.0,256.088013,2237987
2023-03-23,269.0,271.0,267.5,269.5,256.563995,1723042
2023-03-24,270.0,271.0,268.0,270.0,257.040009,1292558
2023-03-27,270.5,271.0,269.5,269.5,256.563995,1031301
2023-03-28,269.0,271.0,267.5,268.5,255.612,1075834
2023-03-29,270.0,271.5,270.0,271.5,258.468018,1071759
2023-03-30,271.5,273.0,270.5,272.5,259.420013,1197882
2023-03-31,273.5,275.0,271.0,272.5,259.420013,1681760
2023-04-06,269.5,270.5,268.5,270.5,257.515991,1635045
2023-04-07,271.5,272.0,270.0,270.0,257.040009,580249
2023-04-10,271.5,272.0,270.0,271.0,257.992004,554168
2023-04-11,271.0,274.5,270.5,273.5,260.372009,1344270
2023-04-12,276.0,280.0,275.5,278.5,265.132019,1984283
2023-04-13,279.5,280.0,275.5,275.5,262.276001,1700179
2023-04-14,278.5,278.5,275.5,277.5,264.179993,1057529
2023-04-17,278.5,281.0,278.0,281.0,267.511993,1593935
2023-04-18,281.5,282.0,277.0,278.5,265.132019,1164264
2023-04-19,279.0,281.0,278.0,278.5,265.132019,1535742
2023-04-20,279.5,279.5,275.5,276.5,263.227997,1069423
2023-04-21,279.0,280.5,275.0,276.0,262.752014,1964635
2023-04-24,278.0,279.0,276.0,278.5,265.132019,2055511
2023-04-25,280.0,280.0,276.0,278.0,264.656006,2373820
2023-04-26,275.5,277.0,272.0,275.5,262.276001,2510619
2023-04-27,275.5,280.0,274.5,280.0,266.559998,2542742
2023-04-28,282.0,282.5,279.0,282.5,268.940002,1819282
2023-05-02,283.0,287.0,282.0,286.0,272.272003,1551112
2023-05-03,287.0,288.0,285.5,287.5,273.700012,1650072
2023-05-04,287.0,292.0,286.5,292.0,277.984009,2559015
2023-05-05,291.5,291.5,286.0,289.0,275.128021,1764678
2023-05-08,289.0,290.5,288.0,288.5,274.652008,1065796
2023-05-09,289.5,293.0,289.0,292.0,277.984009,1815198
2023-05-10,290.5,292.0,287.5,291.5,277.507996,1439542
2023-05-11,291.5,291.5,286.5,286.5,272.748016,1175908
2023-05-12,286.0,287.0,280.5,281.5,267.988007,2005860
2023-05-15,304.5,309.0,297.5,303.5,288.932007,8964265
2023-05-16,303.0,305.5,299.0,303.5,288.932007,3435551
2023-05-17,302.5,305.0,302.0,303.5,288.932007,3178876
2023-05-18,304.5,310.0,303.0,308.0,293.216003,3951572
2023-05-19,306.0,309.5,305.0,308.0,293.216003,2310376
2023-05-22,307.5,308.0,303.5,306.5,291.787994,1566021
2023-05-23,307.5,309.0,306.5,307.0,292.264008,2733317
2023-05-24,307.0,308.0,304.5,308.0,293.216003,1968672
2023-05-25,307.0,308.5,304.0,304.5,289.884003,2274919
2023-05-26,304.5,309.0,304.0,308.5,293.692017,2264914
2023-05-29,309.5,312.0,303.5,303.5,288.932007,1933322
2023-05-30,307.5,307.5,303.5,304.0,289.40802,2249903
2023-05-31,304.0,307.0,303.0,305.0,290.360016,5463981
2023-06-01,304.0,307.0,301.5,306.0,291.312012,1146140
2023-06-02,306.0,316.0,305.5,315.0,299.880005,4300118
2023-06-05,315.0,315.5,312.5,313.5,298.451996,2317070
2023-06-06,312.5,315.0,311.0,313.0,297.976013,1811580
2023-06-07,313.0,316.0,313.0,314.5,299.403992,1236970
2023-06-08,313.0,316.5,312.0,314.0,298.928009,1698649
2023-06-09,316.5,316.5,314.0,315.0,299.880005,1426649
2023-06-12,316.0,325.0,316.0,324.5,308.924011,3596154
2023-06-13,328.0,328.0,319.0,320.0,304.640015,2205345
2023-06-14,320.0,321.0,316.0,317.5,302.26001,1821754
2023-06-15,318.0,322.5,315.0,319.5,304.164001,2127526
2023-06-16,318.0,319.5,313.5,316.5,301.308014,4467021
2023-06-19,314.5,316.0,310.0,311.0,296.072021,3499309
2023-06-20,312.0,314.0,308.0,310.0,295.119995,3977638
2023-06-21,311.0,317.5,310.0,314.5,299.403992,2987124
2023-06-26,317.0,324.0,313.5,321.0,305.59201,4722274
2023-06-27,319.5,320.0,315.5,315.5,300.356018,1565261
2023-06-28,316.0,319.0,314.0,316.0,300.832001,1571072
2023-06-29,308.0,317.0,308.0,314.0,298.928009,3748240
2023-06-30,311.0,317.0,311.0,314.5,299.403992,2863655
2023-07-03,319.0,319.0,312.0,312.5,297.5,3594590
2023-07-04,298.5,302.5,293.0,293.5,293.5,6790210
2023-07-05,294.0,298.0,292.0,296.5,296.5,1683419
2023-07-06,298.0,302.5,295.5,300.0,300.0,2966401
2023-07-07,300.0,300.0,291.0,293.0,293.0,2140715
2023-07-10,293.0,295.0,291.0,292.0,292.0,1432084
2023-07-11,297.5,299.0,292.5,296.0,296.0,2262049
2023-07-12,293.5,296.5,291.5,296.5,296.5,2273952
2023-07-13,297.5,300.0,293.5,295.5,295.5,1923146
